Hip Angle,Thigh Acc X,Thigh Acc Y,Thigh Acc Z,Thigh Gyro X,Thigh Gyro Y,Thigh Gyro Z,Trunk Acc X,Trunk Acc Y,Trunk Acc Z,Trunk Gyro X,Trunk Gyro Y,Trunk Gyro Z,Gait Percent,Speed
4.262956,-0.68299,-0.9622299999999999,-0.44678999999999996,-0.12744,0.40015,-1.13428,-0.37233,-0.0989,-0.07562999999999999,-0.92432,-0.07056,0.0957,18.88,0.3
4.878228,-0.7155600000000001,-0.9727,-0.35953,-0.04175,0.28881999999999997,-0.8552200000000001,-0.33858,-0.10006,-0.08494,-0.90845,-0.09813999999999999,0.18555,19.39,0.3
5.537448,-0.78654,-1.0111,-0.46308,-0.11597,0.13159,-0.83545,-0.35604,-0.10588,-0.04421,-1.00757,-0.0459,0.18481,19.9,0.3
6.284564,-0.75047,-1.05531,-0.44446,-0.40796,0.09033,-0.91235,-0.32928,-0.08843,-0.08494,-1.0481,0.01563,0.16187,20.41,0.3
7.14155,-0.7656,-1.1716600000000001,-0.35953,-0.46191000000000004,-0.10522000000000001,-0.8281299999999999,-0.32695,-0.08027999999999999,-0.0605,-1.02417,-0.02026,0.1543,20.92,0.3
7.954588,-0.72953,-1.29267,-0.30135,-0.48363999999999996,-0.12255999999999999,-1.07007,-0.32695,-0.054689999999999996,-0.029089999999999998,-1.05103,-0.06665,0.18872,21.43,0.3
8.833548,-0.6469199999999999,-1.3427,-0.09541000000000001,-0.11108,0.02246,-1.20728,-0.30833,-0.06283,-0.008140000000000001,-1.03735,-0.06787,0.26514,21.94,0.3
9.822378,-0.48635,-1.3706200000000002,-0.09541000000000001,0.09326,0.21825999999999998,-1.1848100000000001,-0.28041,-0.05003,-0.0058200000000000005,-1.15552,-0.09766,0.21313000000000001,22.45,0.3
10.789234,-0.39909,-1.3811,-0.058179999999999996,-0.10790999999999999,-0.7246100000000001,-0.96265,-0.26063000000000003,-0.03723,0.02443,-1.00708,-0.16527999999999998,0.14844000000000002,22.96,0.3
11.756089999999999,-0.31531,-1.416,-0.16755,-0.25464000000000003,-0.10375999999999999,-1.21753,-0.2106,-0.00116,0.04887,-0.9719200000000001,-0.09204,0.31567,23.47,0.3
12.700972,-0.29786,-1.4032,-0.06516,0.04272,-0.02271,-1.00464,-0.20711,0.01629,0.05003,-1.07324,-0.12524000000000002,0.21361999999999998,23.98,0.3
12.700972,-0.29786,-1.4032,-0.06516,0.04272,-0.02271,-1.00464,-0.20711,0.01629,0.05003,-1.07324,-0.12524000000000002,0.21361999999999998,24.49,0.3
14.436917999999999,-0.19663,-1.30663,-0.19547,0.08276,-0.10228999999999999,-1.14258,-0.18267,-0.00116,0.09308,-1.1145,-0.08423,0.18188,25.0,0.3
15.206007999999999,-0.17802,-1.22286,-0.04305,0.19555999999999998,0.031010000000000003,-1.11182,-0.16289,0.01047,0.09425,-1.0803200000000002,-0.08862,0.2085,25.51,0.3
15.93115,-0.17453,-1.18446,-0.19896,0.16797,0.8261700000000001,-1.1333,-0.10704000000000001,0.01396,0.06748,-1.08423,-0.12329000000000001,0.054689999999999996,26.02,0.3
