Hip Angle,Thigh Acc X,Thigh Acc Y,Thigh Acc Z,Thigh Gyro X,Thigh Gyro Y,Thigh Gyro Z,Trunk Acc X,Trunk Acc Y,Trunk Acc Z,Trunk Gyro X,Trunk Gyro Y,Trunk Gyro Z,Gait Percent,Speed
8.064458,-0.23619,-1.17515,0.81563,0.49463,-0.38232,-1.09985,-0.3828,-0.01629,-0.06632,-0.93091,0.01782,0.058589999999999996,16.38,0.4
9.141183999999999,-0.5747800000000001,-1.34154,-0.31648000000000004,0.42822,-0.0625,-1.04736,-0.36302,-0.053520000000000005,0.015130000000000001,-0.9118700000000001,0.03442,0.052,16.95,0.4
10.21791,-0.94245,-1.9849599999999998,-1.79531,-1.39771,-0.46997,-1.18359,-0.39211,-0.09657,-0.06283,-1.0568799999999998,-0.03442,-0.14819000000000002,17.51,0.4
11.382532000000001,-0.7144,-1.8267200000000001,0.28041,-0.24072,-0.01196,-0.69287,-0.47239,-0.04305,0.0605,-1.1897,-0.18359,0.13208,18.08,0.4
12.52518,0.12333,-1.42066,1.03902,0.32813000000000003,0.74536,-1.38135,-0.42701000000000006,-0.03374,0.12100999999999999,-1.177,-0.026119999999999997,0.21655,18.64,0.4
14.964294,-0.3956,-1.75459,-0.8319200000000001,0.03003,0.0437,-0.87671,-0.43865,-0.02792,0.16987,-1.3718299999999999,0.12255999999999999,0.10425,19.21,0.4
14.964294,-0.3956,-1.75459,-0.8319200000000001,0.03003,0.0437,-0.87671,-0.43865,-0.02792,0.16987,-1.3718299999999999,0.12255999999999999,0.10425,19.77,0.4
16.019046,-0.55616,-2.03965,-0.77723,-0.37354,0.70923,-1.44214,-0.3572,0.03607,0.22223,-0.9824200000000001,-0.0437,0.1355,20.34,0.4
17.095772,-0.04189,-1.26591,0.63295,0.35815,0.58105,-1.13037,-0.34673000000000004,0.06167,0.23503000000000002,-1.198,0.042480000000000004,0.36523,20.9,0.4
18.062628,-0.185,-1.2728899999999999,-0.27459,0.41235,-0.55615,-1.27271,-0.24201,0.03723,0.09774,-1.1228,-0.04297,-0.25928,21.47,0.4
18.963562,-0.50962,-1.76738,-1.25195,-0.25122,0.4021,-1.32104,-0.2967,-0.01629,0.23154,-0.82715,-0.10254,0.20531999999999997,22.03,0.4
19.7766,-0.19547,-1.35317,-0.26528,-0.24975999999999998,0.7876,-1.30469,-0.2711,0.00116,0.17569,-1.1535600000000001,0.06787,-0.04614,22.6,0.4
20.98517,-0.06632,-1.24496,-0.14428,-0.12036,-0.20360999999999999,-1.2158200000000001,-0.30019,-0.04189,0.1466,-0.91748,-0.31958000000000003,0.0459,23.16,0.4
20.98517,-0.06632,-1.24496,-0.14428,-0.12036,-0.20360999999999999,-1.2158200000000001,-0.30019,-0.04189,0.1466,-0.91748,-0.31958000000000003,0.0459,23.73,0.4
21.666364,0.13147999999999999,-0.81097,-0.35138,0.15186,-0.22144,-1.1499,-0.28623000000000004,-0.06283,0.14079,-1.0690899999999999,-0.19677999999999998,0.12183,24.29,0.4
22.41348,-0.11519000000000001,-1.0087700000000002,-0.60038,0.22191999999999998,0.15039,-1.16821,-0.26528,-0.07796,0.13846,-0.9082,-0.02588,-0.026369999999999998,24.86,0.4
23.094673999999998,-0.45843,-1.39622,-1.33456,-1.23804,0.72144,-0.96045,-0.28623000000000004,-0.14893,0.07912000000000001,-0.99365,-0.16895,0.06348,25.42,0.4
23.534154,-0.19663,-1.16003,-0.4049,-1.1001,-0.32593,-0.6721199999999999,-0.30368,-0.09192,0.06283,-1.0307600000000001,-0.17235999999999999,0.06885,25.99,0.4
23.907712,0.19082000000000002,-0.91453,1.0041200000000001,0.39844,0.29125999999999996,-0.9631299999999999,-0.32461999999999996,-0.05003,0.17336,-0.9126,-0.19727,0.18042,26.55,0.4
24.369166,0.43748000000000004,-0.40723000000000004,1.09953,1.08569,-0.04614,-1.3093299999999999,-0.26877,-0.04654,0.0733,-1.00342,-0.07861,-0.0061,27.12,0.4
24.984438,-0.14195,-0.8935799999999999,-1.12163,0.13208,0.4104,-1.0686,-0.2455,-0.12333,0.07097,-0.93579,-0.11597,0.10107000000000001,27.68,0.4
25.467866,-0.41072,-1.1728299999999998,-1.7033900000000002,-0.63818,0.84351,-0.8869600000000001,-0.18965,-0.10355,-0.01047,-0.9585,-0.09985,-0.0769,28.25,0.4
25.753528,-0.79585,-1.09254,-1.04368,-1.0568799999999998,0.5371100000000001,-0.9008799999999999,-0.23038000000000003,-0.07912000000000001,0.0989,-1.02759,-0.11157,0.16895,28.81,0.4
25.885372,0.0861,-0.6853100000000001,0.72255,-0.03687,-0.054439999999999995,-0.98608,-0.2327,-0.009309999999999999,0.17453,-1.0065899999999999,-0.15723,0.20581,29.38,0.4
26.193008,0.62248,-0.034910000000000004,1.5498100000000001,0.8850100000000001,0.1875,-1.07056,-0.18151,-0.02792,0.1338,-1.07666,-0.05566,0.0603,29.94,0.4
26.676436,-0.0477,-0.30251,-0.54802,0.49218999999999996,-0.1394,-1.08691,-0.17453,-0.08145,0.12333,-0.89771,-0.13623,-0.09741,30.51,0.4
27.02802,-1.23333,-1.1251200000000001,-2.5190200000000003,-1.37646,0.396,-0.99829,-0.14544,-0.13497,0.022109999999999998,-1.04346,-0.17798,0.19458,31.07,0.4
27.115916,-0.9238299999999999,-0.7749,-0.96339,-1.07764,0.36743000000000003,-0.85962,-0.18384,-0.11752,0.11052999999999999,-1.02271,-0.22363000000000002,0.1521,31.64,0.4
27.225786,0.6550600000000001,-0.18035,1.66267,0.3667,-0.15112,-1.06494,-0.16172999999999998,-0.00116,0.15591,-0.9926799999999999,-0.04517,0.1582,32.2,0.4
27.423552,0.9587399999999999,0.14893,2.1292400000000002,0.94653,-0.16284,-1.17603,-0.14777,-0.0477,0.0989,-1.09497,-0.06396,0.00195,32.77,0.4
27.753162,-0.55616,-0.37931,-1.7511,-0.54102,0.24829,-0.87256,-0.08959,-0.16057000000000002,0.00465,-0.9763200000000001,-0.08105,0.00098,33.33,0.4
27.994876,-1.3194299999999999,-0.96921,-2.38754,-1.51245,0.19775,-0.73975,-0.0605,-0.17569,0.019780000000000002,-0.8867200000000001,-0.10034,0.16235,33.9,0.4
27.994876,-0.83075,-0.63761,-0.99946,-1.0881299999999998,0.56299,-0.79883,-0.06981,-0.07214,0.11635,-1.03516,-0.05396,0.11548,34.46,0.4
27.906979999999997,0.16289,-0.25016,0.9738700000000001,-0.33471999999999996,0.11157,-0.8635299999999999,-0.11285999999999999,-0.08261,0.14311,-0.9624,-0.13965,0.16113,35.03,0.4
27.885006,1.14374,0.58176,2.62141,0.85669,-0.30908,-1.16626,-0.07097,-0.06167,0.0989,-1.06958,-0.10570999999999998,0.05005,35.59,0.4
28.01685,0.61085,0.54685,0.78538,0.6110800000000001,0.15234,-1.05322,-0.02443,-0.16172999999999998,0.011640000000000001,-0.9343299999999999,-0.11205999999999999,-0.059329999999999994,36.16,0.4
28.060798,-1.0739299999999998,-0.88776,-2.6598,-1.3972200000000001,0.67578,-0.9353,-0.02792,-0.19547,-0.01745,-1.00928,-0.09717,0.11255,36.72,0.4
27.950928,-0.91569,-0.35953,-0.9180200000000001,-1.19897,0.17456,-0.69116,-0.039560000000000005,-0.15125999999999998,0.03374,-0.98267,-0.22314,0.14575,37.29,0.4
27.775136,0.75512,0.37582,2.04547,0.19629000000000002,-0.31201,-0.96655,-0.045380000000000004,-0.04189,0.13264,-1.02051,-0.15283,0.06323,37.85,0.4
27.731188,1.22868,1.01226,2.5213400000000004,0.86621,-0.12183,-1.10986,-0.009309999999999999,-0.11052999999999999,0.08726,-1.02515,-0.146,0.05225,38.42,0.4
27.731188,-0.26179,0.16289,-1.02855,-0.16724,0.0354,-0.75513,0.011640000000000001,-0.18965,0.00116,-0.91455,-0.14844000000000002,0.12402,38.98,0.4
27.731188,-0.80515,-0.70044,-2.5411200000000003,-1.34814,0.78052,-0.9030799999999999,0.058179999999999996,-0.14428,0.04305,-0.9213899999999999,-0.17260999999999999,0.16309,39.55,0.4
27.555396000000002,-0.7237100000000001,-0.19197999999999998,-0.7760699999999999,-1.1792,0.28003,-0.51343,0.01629,-0.10937000000000001,0.0477,-0.9924299999999999,-0.18628,0.34595,40.11,0.4
27.269734000000003,0.6632100000000001,0.36302,1.62311,-0.14526,-0.11621,-0.81543,0.05003,0.02094,0.12682000000000002,-0.9382299999999999,-0.1687,0.17725,40.68,0.4
27.093942,0.9343100000000001,0.80748,2.0605900000000004,0.62817,-0.10718,-1.07275,0.08261,-0.04189,0.07214,-1.02905,-0.11327999999999999,0.16187,41.24,0.4
27.006046,0.21758000000000002,0.53289,0.00465,0.12646,-0.53247,-0.7380399999999999,0.12217,-0.04305,0.015130000000000001,-0.9834,-0.14110999999999999,0.12109,41.81,0.4
26.91815,0.03607,0.008140000000000001,-1.231,-0.9946299999999999,0.23413,-0.82275,0.14893,-0.07097,-0.0128,-0.90991,-0.16748,0.16504000000000002,42.37,0.4
26.632488000000002,-0.30368,-0.008140000000000001,-0.77374,-1.41309,0.4873,-0.7702600000000001,0.13497,-0.04654,0.00698,-0.97998,-0.18433,0.23290999999999998,42.94,0.4
26.236956,0.33626,0.31299,0.84588,-0.65454,0.15747,-0.80225,0.1373,0.00116,0.03607,-0.9223600000000001,-0.14819000000000002,0.21361999999999998,43.5,0.4
25.775502,0.63761,0.6934600000000001,1.5137399999999999,0.35034,-0.08252000000000001,-0.9589799999999999,0.14893,0.0605,0.01745,-0.94678,-0.1001,0.11815999999999999,44.07,0.4
25.445892,0.23154,0.51195,-0.21291999999999997,-0.09692,-0.10059,-0.72632,0.16057000000000002,0.015130000000000001,-0.04305,-0.87769,-0.14209000000000002,0.1792,44.63,0.4
25.226152,0.27924,0.5422,-0.33393,-0.50098,-0.01489,-0.74927,0.20245,0.03258,-0.08027999999999999,-1.00366,-0.11400999999999999,0.13501,45.2,0.4
24.962464,0.0256,0.32345999999999997,-0.67251,-1.06885,0.51807,-0.94678,0.20478,-0.015130000000000001,-0.03142,-0.9563,-0.17529,0.2168,45.76,0.4
24.676802,-0.058179999999999996,0.25597,-0.49915,-1.0964399999999999,0.23535,-0.88574,0.18384,-0.00349,-0.04654,-0.97485,-0.19043,0.16527999999999998,46.33,0.4
24.347192,0.13147999999999999,0.28274,0.0256,-0.88818,0.146,-0.82129,0.21874000000000002,0.04305,-0.0477,-0.95483,-0.14844000000000002,0.12598,46.89,0.4
24.061529999999998,0.35255,0.32461999999999996,0.36069,-0.42505,0.0647,-1.01929,0.20826999999999998,0.058179999999999996,-0.11285999999999999,-1.05273,-0.11352999999999999,0.10474000000000001,47.46,0.4
23.84179,0.31299,0.33044,0.17685,-0.35034,0.08423,-0.81934,0.25597,0.06865,-0.1338,-0.98364,-0.16309,0.104,48.02,0.4
23.600076,0.37349,0.29320999999999997,0.17918,-0.59009,0.22241,-0.87451,0.23387,0.04654,-0.13264,-0.9707,-0.15845,0.17382999999999998,48.59,0.4
23.40231,0.29902,0.25365,0.20943,-0.57104,0.21753000000000003,-0.86108,0.27226,0.06748,-0.13264,-0.9265100000000001,-0.20459000000000002,0.18384,49.15,0.4
23.204544,0.27459,0.24085,0.28274,-0.53833,0.14575,-0.9541,0.25132,0.07796,-0.14777,-0.92114,-0.18457,0.09863,49.72,0.4
23.028751999999997,0.29204,0.19197999999999998,0.32579,-0.55542,0.08276,-0.88135,0.28623000000000004,0.10937000000000001,-0.15358,-0.9409200000000001,-0.15575999999999998,0.13402999999999998,50.28,0.4
22.765064000000002,0.38861999999999997,0.16289,0.38163,-0.60815,-0.08521000000000001,-1.01904,0.29436999999999997,0.11285999999999999,-0.1978,-0.99731,-0.19995,0.19775,50.85,0.4
22.41348,0.6573899999999999,0.20826999999999998,0.56198,-0.4856,-0.23853000000000002,-1.04492,0.29204,0.11635,-0.20013,-1.0993700000000002,-0.20165999999999998,0.16382,51.41,0.4
21.644389999999998,0.65273,0.2711,0.73883,0.10669000000000001,0.01807,-1.30811,0.30833,0.10704000000000001,-0.25365,-1.18774,-0.10693,0.15088,51.98,0.4
20.677534,0.65157,0.40258,0.66437,0.1792,-0.02441,-1.375,0.3316,0.0989,-0.28157,-1.24219,-0.11352999999999999,0.050539999999999995,52.54,0.4
19.710678,0.8005,0.79119,1.16352,0.6108399999999999,-0.68408,-1.0481,0.30833,0.07562999999999999,-0.25945999999999997,-1.27271,-0.21094000000000002,0.04492,53.11,0.4
18.853692000000002,1.20773,1.30198,0.8540200000000001,0.78369,-0.62866,-1.51367,0.2967,0.03142,-0.23503000000000002,-1.2053200000000002,-0.10425,0.21118,53.67,0.4
18.194472,0.5747800000000001,1.0332,-1.0355299999999998,-0.00049,0.33984000000000003,-1.02661,0.33276999999999995,-0.04887,-0.28041,-1.23755,-0.06909,-0.011470000000000001,54.24,0.4
17.711044,-0.20013,0.17918,-2.09782,-1.3418,0.32715,-1.29321,0.32461999999999996,-0.09657,-0.30251,-1.01001,-0.07739,0.18506,54.8,0.4
17.359460000000002,-0.38047,0.37582,-1.49745,-1.62939,0.33276,-1.09497,0.31299,-0.10239,-0.2455,-1.16699,-0.09546,0.15015,55.37,0.4
17.117746,0.74698,0.6934600000000001,1.1681700000000002,-0.81152,-0.18384,-0.90601,0.32695,-0.0477,-0.27459,-1.0451700000000002,-0.17969000000000002,0.06494,55.93,0.4
16.854058,0.5887399999999999,0.6027,0.8935799999999999,-0.80225,-0.35913,-0.927,0.32695,-0.07912000000000001,-0.29320999999999997,-1.14209,-0.08202999999999999,0.0813,56.5,0.4
16.546422,0.22805,0.36534,0.8924200000000001,-0.09277,-0.01587,-0.9494600000000001,0.33509,0.039560000000000005,-0.29553,-1.10522,-0.08789,0.06372,57.06,0.4
16.194838,0.28739000000000003,0.4561,1.31129,0.21020999999999998,0.23681999999999997,-1.06152,0.32229,0.057010000000000005,-0.21291999999999997,-1.10352,-0.08252000000000001,0.14209000000000002,57.63,0.4
15.799306,1.07625,1.06229,2.34682,0.75195,-0.104,-1.0886200000000001,0.34207,0.07679,-0.19314,-1.11035,-0.07251,0.10327,58.19,0.4
15.3818,0.37465,0.8796200000000001,0.5899,0.40405,-0.02588,-1.04224,0.36069,0.11519000000000001,-0.1466,-1.02954,-0.01782,0.16382,58.76,0.4
14.898372,0.11052999999999999,0.40141,-0.4561,-0.1416,0.25879,-1.07495,0.3444,0.13147999999999999,-0.13497,-1.03735,-0.04419,0.1709,59.32,0.4
14.392970000000002,0.1245,0.43981000000000003,-0.22805,-0.28881999999999997,0.30908,-0.9475100000000001,0.37116,0.16522,-0.11984000000000002,-0.9926799999999999,-0.057620000000000005,0.11279000000000002,59.89,0.4
13.909542000000002,0.11285999999999999,0.80399,0.04072,0.02222,-0.05103,-1.0769,0.35836,0.18267,-0.10704000000000001,-0.95483,-0.07446,0.1438,60.45,0.4
13.360192000000001,0.32695,0.68997,-0.06516,-0.5412600000000001,-0.05371,-1.09351,0.39094,0.20013,-0.1338,-1.03101,-0.05492999999999999,-0.05151,61.02,0.4
12.766894,0.19197999999999998,0.47588,-0.04189,-0.33862,-0.07812999999999999,-0.9316399999999999,0.36185,0.15358,-0.12100999999999999,-0.83765,-0.10059,0.04395,61.58,0.4
12.217544,0.29786,0.80399,0.25945999999999997,0.33081,-0.012209999999999999,-1.08887,0.38163,0.17918,-0.12217,-0.93994,-0.08936000000000001,-0.02808,62.15,0.4
11.690168,0.28506,0.86915,-0.01396,-0.04688,-0.04565,-0.9033200000000001,0.38395999999999997,0.13264,-0.16755,-0.9028299999999999,-0.06567,-0.04761,62.71,0.4
11.140818,0.16871,0.7376699999999999,-0.19314,-0.26978,0.43799,-1.01196,0.37582,0.11402000000000001,-0.1978,-0.8989299999999999,-0.023190000000000002,0.013669999999999998,63.28,0.4
10.569494,0.23038000000000003,0.69229,0.05003,-0.5219699999999999,-0.07617,-0.9433600000000001,0.3572,0.11635,-0.23619,-0.9919399999999999,0.0,-0.05322,63.84,0.4
9.99817,0.39443,0.7528,0.50729,-0.15894,0.31592,-1.4970700000000001,0.33509,0.12100999999999999,-0.21874000000000002,-1.0402799999999999,0.0791,-0.015380000000000001,64.41,0.4
9.426846000000001,0.37582,0.86798,0.54104,0.37964000000000003,0.17114000000000001,-1.40234,0.35370999999999997,0.09192,-0.22689,-1.0256299999999998,-0.0127,0.00513,64.97,0.4
9.00934,0.29204,0.7877,0.25714000000000004,-0.0437,-0.22241,-0.8339799999999999,0.32229,0.09075,-0.17104,-0.9628899999999999,-0.07372999999999999,0.07764,65.54,0.4
8.613808,0.17104,0.60736,-0.053520000000000005,-0.47852,-0.36353,-0.85962,0.33975,0.09425,-0.17336,-0.9675299999999999,0.00023999999999999998,0.0083,66.1,0.4
8.35012,0.22107,0.54569,0.32811,-0.38452,0.04224,-0.96777,0.31648000000000004,0.09425,-0.15125999999999998,-1.0134299999999998,-0.0459,0.05396,66.67,0.4
8.13038,0.22689,0.49915,0.41305,-0.26318,-0.01294,-0.896,0.30484,0.11635,-0.10820999999999999,-1.07324,-0.04419,0.0070799999999999995,67.23,0.4
7.932614,0.2455,0.38163,0.35370999999999997,-0.52881,-0.14917,-0.854,0.25248000000000004,0.07562999999999999,-0.039560000000000005,-1.16016,-0.023190000000000002,-0.0271,67.8,0.4
7.778796000000001,0.3095,0.40025,0.5678,0.06006,-0.16724,-0.9375,0.24318,0.08261,-0.019780000000000002,-1.14917,-0.08691,0.02661,68.36,0.4
7.646952000000001,0.30019,0.43516000000000005,0.43399,0.26782,-0.06055,-1.052,0.24783000000000002,0.08494,0.03723,-1.13257,-0.08447,-0.08057,68.93,0.4
7.559056,0.19082000000000002,0.36185,0.039560000000000005,-0.044680000000000004,-0.12109,-1.04321,0.21291999999999997,0.04654,0.057010000000000005,-1.1228,-0.042480000000000004,0.01904,69.49,0.4
7.47116,0.16405999999999998,0.36302,0.01629,-0.19677999999999998,-0.09302,-1.01465,0.23851999999999998,0.02443,0.08494,-1.01563,-0.12207,-0.06519,70.06,0.4
7.405238000000001,0.15009,0.33509,0.07214,-0.29932,-0.09937,-0.979,0.18965,0.06398999999999999,0.057010000000000005,-1.09814,-0.11963,-0.02417,70.62,0.4
7.295367999999999,0.14777,0.30368,0.14428,-0.19971,-0.05981,-1.07324,0.21176,0.10006,0.06865,-1.11133,-0.08862,-0.12329000000000001,71.19,0.4
7.207472,0.1373,0.27808,0.24783000000000002,0.03638,-0.03735,-1.02881,0.16987,0.058179999999999996,0.13613,-1.19092,-0.026860000000000002,-0.03027,71.75,0.4
7.1195759999999995,0.13147999999999999,0.3316,0.21291999999999997,0.10815,-0.21753000000000003,-1.09961,0.17453,0.054689999999999996,0.10123,-1.08911,-0.11304000000000002,0.07031,72.32,0.4
7.075628,0.10820999999999999,0.34789000000000003,0.02327,-0.012209999999999999,-0.25293000000000004,-1.11475,0.15475,0.03607,0.06748,-1.1543,-0.061520000000000005,0.09692,72.88,0.4
7.031680000000001,0.10123,0.3572,0.05119,-0.19409,-0.20654,-0.99341,0.16057000000000002,0.04421,0.0733,-1.0654299999999999,-0.07715,0.12744,73.45,0.4
6.987732,0.07796,0.32229,0.10123,-0.15649000000000002,0.11255,-1.06592,0.15824000000000002,0.09192,0.1338,-1.01807,-0.09497,-0.09302,74.01,0.4
6.943784,0.11402000000000001,0.30717,0.18035,-0.18066,-0.13672,-0.9213899999999999,0.13846,0.1117,0.1594,-1.0737299999999999,-0.12915,0.04419,74.58,0.4
6.833914,0.12333,0.26761,0.16987,-0.09741,-0.05371,-1.1106,0.10239,0.06283,0.17802,-1.0354,-0.12207,0.061770000000000005,75.14,0.4
6.70207,0.1245,0.31531,0.19314,0.07422000000000001,-0.13501,-1.07861,0.09657,0.07796,0.13962,-1.0056200000000002,-0.15503,0.026860000000000002,75.71,0.4
6.614174,0.09425,0.35255,0.10123,0.20947,-0.08838,-1.1228,0.10588,0.09541000000000001,0.12915,-1.02148,-0.11327999999999999,-0.04761,76.27,0.4
6.504304,0.06167,0.37814000000000003,-0.07447000000000001,0.009770000000000001,-0.06909,-1.05151,0.08377000000000001,0.06981,0.15708,-1.00732,-0.12793,-0.07764,76.84,0.4
6.350486,0.04887,0.35836,-0.09425,-0.14014000000000001,-0.06836,-1.0415,0.04887,0.04305,0.15358,-0.99951,-0.15112,0.04834,77.4,0.4
6.240616,0.05585,0.36185,-0.029089999999999998,-0.05272999999999999,0.03882,-1.13135,0.04654,0.058179999999999996,0.1373,-1.04956,-0.09668,-0.0105,77.97,0.4
6.108772,0.05585,0.36185,-0.029089999999999998,-0.05272999999999999,0.03882,-1.13135,0.04654,0.058179999999999996,0.1373,-1.04956,-0.09668,-0.0105,78.53,0.4
6.020876,0.06516,0.37582,-0.07214,-0.03125,-0.12646,-1.0256299999999998,0.03723,0.06981,0.18384,-1.03125,-0.10767,-0.05712999999999999,79.1,0.4
5.889032,0.05934,0.3828,-0.10006,-0.056639999999999996,-0.13232,-0.98779,0.03723,0.06632,0.22107,-0.99902,-0.1123,-0.039310000000000005,79.66,0.4
5.801136,0.053520000000000005,0.37116,-0.09541000000000001,-0.13184,-0.09253,-0.9628899999999999,-0.00116,0.03723,0.1722,-1.0681200000000002,-0.10303,0.03442,80.23,0.4
5.6692919999999996,0.039560000000000005,0.33509,-0.12915,-0.13501,-0.1416,-1.0061,-0.02327,0.03258,0.19082000000000002,-1.0246600000000001,-0.13965,0.03003,80.79,0.4
5.60337,0.03142,0.33858,-0.12682000000000002,-0.11182,-0.08374,-1.00391,-0.02792,0.02792,0.16755,-1.04346,-0.11475,0.019780000000000002,81.36,0.4
5.537448,0.03025,0.32811,-0.12217,-0.12866,-0.16577,-1.0127,-0.0256,0.045380000000000004,0.18965,-1.02441,-0.12598,-0.0144,81.92,0.4
5.537448,0.0477,0.31648000000000004,-0.15242,-0.12549000000000002,-0.06055,-1.0759299999999998,-0.03723,0.04421,0.20129,-1.0446799999999998,-0.10864000000000001,-0.0459,82.49,0.4
5.515474,0.03607,0.25481,-0.18965,-0.15600999999999998,-0.055420000000000004,-1.02417,-0.018619999999999998,0.053520000000000005,0.21641,-1.04492,-0.10645,0.00415,83.05,0.4
